NSIC_RC_222,NSIC_RC_192,NSIC_RC_11,NSIC_RC_120,NSIC_RC_396,NSIC_RC_350,NSIC_RC_410,NSIC_RC_100,NSIC_RC_102,NSIC_RC_242,NSIC_RC_56,NSIC_RC_12,NSIC_RC_42,NSIC_RC_442,NSIC_RC_510,Land_area,Max_rain,Max_Temp,Humidity,Seeds_qty,Tot_yield
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,124.2,34.2,94,4550,427.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,124.2,34.2,94,6370,327.6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,124.2,34.2,94,3150,459.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,124.2,34.2,94,4720,424.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,32.4,35.6,86,7520,611
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,4920,328
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,4920,360.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,6560,410
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,32.4,35.6,86,5040,504
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,32.4,35.6,86,6880,670.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,32.4,35.6,86,7520,799
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,32.4,35.6,86,6880,369.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,32.4,35.6,86,5640,376
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,32.4,35.6,86,7280,445.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,32.4,35.6,86,5280,519.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,32.4,35.6,86,4400,413.6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,32.4,35.6,86,6230,320.4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,32.4,35.6,86,4400,642.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,32.4,35.6,86,7360,662.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8.3,35.5,88,9280,904.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,8.3,35.5,88,5820,514.1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,8.3,35.5,88,4020,294.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,8.3,35.5,88,7840,519.4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,8.3,35.5,88,7680,755.2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,8.3,35.5,88,13200,1204.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,8.3,35.5,88,6320,647.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,8.3,35.5,88,6320,395
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,8.3,35.5,88,5100,510
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,8.3,35.5,88,7840,421.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,8.3,35.5,88,4380,394.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,8.3,35.5,88,6600,752.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,8.3,35.5,88,8540,561.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,8.3,35.5,88,4900,813.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,8.3,35.5,88,5440,353.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,37.8,35,88,7040,739.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,37.8,35,88,5760,384
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,37.8,35,88,5460,400.4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89,37.8,35,88,7120,534
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,37.8,35,88,5040,588
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,37.8,35,88,7200,612
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,37.8,35,88,7360,598
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,37.8,35,88,7440,418.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,37.8,35,88,5400,387
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,37.8,35,88,7280,400.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,37.8,35,88,5220,600.3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,37.8,35,88,4600,524.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,37.8,35,88,5950,391
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,37.8,35,88,4350,661.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,37.8,35,88,7520,582.8
